Year,Round,EventName,Circuit,DriverNumber,Abbreviation,FullName,TeamName,GridPosition,Position,Points,Status,QualifyingPosition,Q1_seconds,Q2_seconds,Q3_seconds,FP1_best_sec,FP2_best_sec,FP3_best_sec,AirTemp_mean,TrackTemp_mean,Humidity_mean,WindSpeed_mean,Rainfall,PointsClean,DNF,AvgPoints_L5,WinRate_L5,PodiumRate_L5,DNFRate_L5,SeasonWins,SeasonPoints,Position_clean,GridPosition_clean,DriverExp,TeamTier,IsTopTeam,BestQTime,GapToPole_sec,GapToPole_pct,IsPolePosition,IsFrontRow,IsTop3Grid,IsTop10Grid,GridPositionInv,BestPracticeTime,PracticePaceRank,PracticeGapToBest,IsTopPracticePace,Win,Podium,PointsFinish,PositionsGained,AvgPositionsGained_L5,CircuitWinRate,CircuitWins,TeamAvgPoints_L5,IsWetRace,HighTireStress,ChampionshipGap,IsChampionshipLeader,Winner,Top3
2025,6,Miami Grand Prix,Miami,12,OCO,OCO,Force India,10,14,0,Finished,10,,,86.1091647376111,86.74309962429724,86.90051943222633,86.17721387374671,20.3485704838776,34.157278075866884,73.5921763872616,14.466885214309835,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10,7.0,3.0,0,86.1091647376111,1.0053526528571979,1.1813250525792887,0,0,0,1,11,86.17721387374671,10.0,0.9516066829418719,0,0,0,0,-4.0,-0.8,0.0,0,2.4,0,0,82.0,0,0,0
2025,6,Miami Grand Prix,Miami,8,PER,PER,Force India,15,12,0,Finished,15,,85.66722310036927,,,,,20.3485704838776,34.157278075866884,73.5921763872616,17.005706060782284,0,0,0,2.4,0.0,0.0,0.0,0.0,12.0,12.0,15,3.0,3.0,0,85.66722310036927,0.5634110156153724,0.6620279418908732,0,0,0,0,6,,,,0,0,0,0,3.0,-3.8,0.0,0,2.4,0,0,70.0,0,0,0
2025,7,Monaco Grand Prix,Monaco,12,OCO,OCO,Force India,20,9,2,Finished,20,84.88001209368096,,,,,,20.261944672290813,25.99691214559094,38.48789525437704,4.528733738367007,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20,7.0,3.0,0,84.88001209368096,1.2374800068417358,1.47948654346925,0,0,0,0,1,,,,0,0,0,1,11.0,-1.4,0.0,0,1.6,0,0,95.0,0,0,0
2025,7,Monaco Grand Prix,Monaco,8,PER,PER,Force India,19,11,0,Finished,19,84.72933347330891,,,,,,20.261944672290813,25.99691214559094,38.48789525437704,1.085313321370479,0,0,0,1.6,0.0,0.0,0.0,0.0,12.0,11.0,19,3.0,3.0,0,84.72933347330891,1.0868013864696877,1.2993406098004665,0,0,0,0,2,,,,0,0,0,0,8.0,-2.8,0.0,0,1.6,0,0,83.0,0,0,0
2025,8,Canada Grand Prix,Canada,12,OCO,OCO,Force India,18,17,0,Finished,18,83.4265278703279,,,,,,24.00351614939737,34.40363529544248,74.0039543780729,19.109316555543398,1,0,0,0.4,0.0,0.0,0.0,0.0,2.0,17.0,18,7.0,3.0,0,83.4265278703279,1.275808737960773,1.5530098232069016,0,0,0,0,3,,,,0,0,0,0,1.0,1.4,0.0,0,1.2,1,0,110.0,0,0,0
2025,8,Canada Grand Prix,Canada,8,PER,PER,Force India,14,10,1,Finished,14,,82.78416499771238,,,,,24.00351614939737,34.40363529544248,74.0039543780729,9.397207128644233,1,1,0,0.8,0.0,0.0,0.0,0.0,12.0,10.0,14,3.0,3.0,0,82.78416499771238,0.6334458653452515,0.7710776874936397,0,0,0,0,7,,,,0,0,0,1,4.0,0.2,0.0,0,1.2,1,0,100.0,0,0,0
2025,9,Spain Grand Prix,Spain,12,OCO,OCO,Force India,14,12,0,Finished,14,,87.01486245418216,,,,,29.6888915420013,40.51311812407376,67.4036589714766,22.656364513025917,0,0,0,0.4,0.0,0.0,0.0,0.0,2.0,12.0,14,7.0,3.0,0,87.01486245418216,0.5178255040807755,0.5986627083879185,0,0,0,0,7,,,,0,0,0,0,2.0,0.2,0.0,0,1.4,0,0,135.0,0,0,0
2025,9,Spain Grand Prix,Spain,8,PER,PER,Force India,5,14,0,Finished,5,,,86.91284236451055,87.2430946046755,87.0566996069293,87.37073921851554,29.6888915420013,40.51311812407376,67.4036589714766,13.310517056880428,0,0,0,1.0,0.0,0.0,0.0,0.0,13.0,14.0,5,3.0,3.0,0,86.91284236451055,0.41580541440916363,0.48071636794799627,0,0,0,1,16,87.0566996069293,5.0,0.42218095644052767,0,0,0,0,-9.0,0.8,0.0,0,1.4,0,0,124.0,0,0,0
2025,10,Austria Grand Prix,Austria,12,OCO,OCO,Force India,13,17,0,Finished,13,,92.01177526566597,,,,,34.306082627412934,43.92903823741901,50.58827707922542,14.792429057658138,0,0,0,0.4,0.0,0.0,0.0,0.0,2.0,17.0,13,7.0,3.0,0,92.01177526566597,0.5812769032047669,0.6357582137421913,0,0,0,0,8,,,,0,0,0,0,-4.0,0.6,0.0,0,1.0,0,0,150.0,0,0,0
2025,10,Austria Grand Prix,Austria,8,PER,PER,Force India,9,8,4,Finished,9,,,92.34139988913158,92.67922209678585,92.95933277366844,92.80453433762119,34.306082627412934,43.92903823741901,50.58827707922542,21.45854191997802,0,4,0,0.6,0.0,0.0,0.0,0.0,13.0,8.0,9,3.0,3.0,0,92.34139988913158,0.9109015266703722,0.9962775474101132,0,0,0,1,12,92.67922209678585,10.0,1.1027336522352726,0,0,0,1,1.0,-0.2,0.0,0,1.0,0,0,139.0,0,0,0
2025,11,Britain Grand Prix,Britain,12,OCO,OCO,Force India,8,7,6,Finished,8,,,84.58113144068035,85.76674328756977,84.88301524715348,85.06364240911377,31.057271229544455,38.01824835692838,60.53900355378841,9.637797618423058,0,6,0,0.4,0.0,0.0,0.0,0.0,2.0,7.0,8,7.0,3.0,0,84.58113144068035,0.8721392978155507,1.04187050338282,0,0,0,1,13,84.88301524715348,9.0,1.0546578348583608,0,0,0,1,1.0,1.2,0.0,0,1.4,0,0,175.0,0,0,0
2025,11,Britain Grand Prix,Britain,8,PER,PER,Force India,6,10,1,Finished,6,,,84.31424023417466,84.9224434151259,84.60341361866621,84.79912805781454,31.057271229544455,38.01824835692838,60.53900355378841,8.681925975762688,0,1,0,1.0,0.0,0.0,0.0,0.0,17.0,10.0,6,3.0,3.0,0,84.31424023417466,0.6052480913098606,0.7230383209929147,0,0,0,1,15,84.60341361866621,7.0,0.7750562063710902,0,0,0,1,-4.0,1.4,0.0,0,1.4,0,0,160.0,0,0,0
2025,12,Hungary Grand Prix,Hungary,12,OCO,OCO,Force India,12,5,10,Finished,12,,85.5244174413642,,,,,45.38650318789249,57.613572764874775,64.6266215768554,20.55449717041058,0,10,0,1.6,0.0,0.0,0.0,0.0,8.0,5.0,12,7.0,3.0,0,85.5244174413642,0.5816171541390105,0.6847162469006589,0,0,0,0,9,,,,0,0,0,1,7.0,2.2,0.0,0,2.8,0,1,173.0,0,0,0
2025,12,Hungary Grand Prix,Hungary,8,PER,PER,Force India,1,11,0,Finished,1,,,84.9428002872252,85.6863784132279,85.32580311030361,85.23172224251064,45.38650318789249,57.613572764874775,64.6266215768554,0.24809552819589076,0,0,0,1.2,0.0,0.0,0.0,0.0,18.0,11.0,1,3.0,3.0,0,84.9428002872252,0.0,0.0,1,1,1,1,20,85.23172224251064,2.0,0.08914336232776066,1,0,0,0,-10.0,0.0,0.0,0,2.8,0,1,163.0,0,0,0
2025,13,Belgium Grand Prix,Belgium,12,OCO,OCO,Force India,9,6,8,Finished,9,,,85.83079879749143,86.29832110546944,86.16289408683846,86.2655623882204,16.575555079147698,28.31685803450833,42.995248962141645,1.7789571293358204,0,8,0,3.2,0.0,0.0,0.0,0.0,18.0,6.0,9,7.0,3.0,0,85.83079879749143,0.9565654568834958,1.1270387009502785,0,0,0,1,12,86.16289408683846,9.0,1.0545456842161514,0,0,0,1,3.0,1.4,0.0,0,4.4,0,0,181.0,0,0,0
2025,13,Belgium Grand Prix,Belgium,8,PER,PER,Force India,10,14,0,Finished,10,,,85.97082758748239,86.42141676108335,86.61726978968028,86.28352533871374,16.575555079147698,28.31685803450833,42.995248962141645,1.0605574551722925,0,0,0,1.2,0.0,0.0,0.0,0.0,18.0,14.0,10,3.0,3.0,0,85.97082758748239,1.09659424687446,1.2920225652863675,0,0,0,1,11,86.28352533871374,10.0,1.1751769360914324,0,0,0,0,-4.0,-3.6,0.0,0,4.4,0,0,181.0,0,0,0
2025,14,Netherlands Grand Prix,Netherlands,12,OCO,OCO,Force India,15,9,2,Finished,15,,84.33566187489197,,,,,32.107665027515964,39.45739907747549,65.24355050216909,17.63652075708716,0,2,0,4.8,0.0,0.0,0.0,0.0,26.0,9.0,15,7.0,3.0,0,84.33566187489197,0.6178780613822141,0.7380487552783326,0,0,0,0,6,,,,0,0,0,1,6.0,1.8,0.0,0,5.8,0,0,198.0,0,0,0
2025,14,Netherlands Grand Prix,Netherlands,8,PER,PER,Force India,11,8,4,Finished,11,,84.25858782399536,,,,,32.107665027515964,39.45739907747549,65.24355050216909,9.211222997914472,0,4,0,1.0,0.0,0.0,0.0,0.0,18.0,8.0,11,3.0,3.0,0,84.25858782399536,0.5408040104856013,0.6459846233988941,0,0,0,0,10,,,,0,0,0,1,3.0,-5.2,0.0,0,5.8,0,0,206.0,0,0,0
2025,15,Italy Grand Prix,Italy,12,OCO,OCO,Force India,15,12,0,Finished,15,,87.63219756409397,,,,,34.39531651086681,41.00894452142065,34.177716875534486,21.121783693880726,0,0,0,5.2,0.0,0.0,0.0,0.0,28.0,12.0,15,7.0,3.0,0,87.63219756409397,0.5831827463601797,0.6699475549278389,0,0,0,0,6,,,,0,0,0,0,3.0,2.6,0.0,0,7.0,0,0,206.0,0,0,0
2025,15,Italy Grand Prix,Italy,8,PER,PER,Force India,12,6,8,Finished,12,,87.67783325823243,,,,,34.39531651086681,41.00894452142065,34.177716875534486,9.569969110909696,0,8,0,1.8,0.0,0.0,0.0,0.0,22.0,6.0,12,3.0,3.0,0,87.67783325823243,0.6288184404986339,0.7223728399629513,0,0,0,0,9,,,,0,0,0,1,6.0,-2.8,0.0,0,7.0,0,0,212.0,0,0,0
2025,16,Azerbaijan Grand Prix,Azerbaijan,12,OCO,OCO,Force India,12,13,0,Finished,12,,86.62627374380934,,,,,27.656847414462888,39.404710436136995,63.876580694184234,2.3444131564254125,0,0,0,5.2,0.0,0.0,0.0,0.0,28.0,13.0,12,7.0,3.0,0,86.62627374380934,0.6421417392858046,0.7468142369013183,0,0,0,0,9,,,,0,0,0,0,-1.0,4.0,0.0,0,7.8,0,0,231.0,0,0,0
2025,16,Azerbaijan Grand Prix,Azerbaijan,8,PER,PER,Force India,18,8,4,Finished,18,87.29709041191377,,,,,,27.656847414462888,39.404710436136995,63.876580694184234,6.96607657787591,0,4,0,2.6,0.0,0.0,0.0,0.0,30.0,8.0,18,3.0,3.0,0,87.29709041191377,1.3129584073902407,1.526977567583246,0,0,0,0,3,,,,0,0,0,1,10.0,-1.8,0.0,0,7.8,0,0,229.0,0,0,0
2025,17,Singapore Grand Prix,Singapore,12,OCO,OCO,Force India,16,18,0,Finished,16,87.28609729515547,,,,,,42.070185171556915,50.99112094060264,67.53848246055279,10.08026582959557,0,0,0,4.0,0.0,0.0,0.0,0.0,28.0,18.0,16,7.0,3.0,0,87.28609729515547,1.2230410402299157,1.4210987773977857,0,0,0,0,5,,,,0,0,0,0,-2.0,3.6,0.0,0,7.2,0,1,241.0,0,0,0
2025,17,Singapore Grand Prix,Singapore,8,PER,PER,Force India,9,12,0,Finished,9,,,87.00047176598176,87.36207717329117,87.39283866305365,87.10283308430579,42.070185171556915,50.99112094060264,67.53848246055279,23.462053955353866,0,0,0,3.2,0.0,0.0,0.0,0.0,34.0,12.0,9,3.0,3.0,0,87.00047176598176,0.9374155110562015,1.089219407081597,0,0,0,1,12,87.10283308430579,7.0,0.6975582210483111,0,0,0,0,-3.0,1.0,0.0,0,7.2,0,1,235.0,0,0,0
2025,18,United States Grand Prix,United States,12,OCO,OCO,Force India,16,11,0,Finished,16,88.78700940827966,,,,,,36.05188383224677,45.89208955734082,55.70477212756299,23.22148874613914,0,0,0,2.0,0.0,0.0,0.0,0.0,28.0,11.0,16,7.0,3.0,0,88.78700940827966,1.2952965428023901,1.4804791223986793,0,0,0,0,5,,,,0,0,0,0,5.0,1.8,0.0,0,5.2,0,1,256.0,0,0,0
2025,18,United States Grand Prix,United States,8,PER,PER,Force India,8,4,12,Finished,8,,,88.40725353559533,89.07732496387787,88.80649405345852,88.60588163597127,36.05188383224677,45.89208955734082,55.70477212756299,21.2643632003779,0,12,0,3.2,0.0,0.0,0.0,0.0,34.0,4.0,8,3.0,3.0,0,88.40725353559533,0.9155406701180624,1.0464313020431437,0,0,0,1,13,88.60588163597127,9.0,0.9107374133480022,0,0,0,1,4.0,2.4,0.0,0,5.2,0,1,250.0,0,0,0
2025,19,Mexico Grand Prix,Mexico,12,OCO,OCO,Force India,17,19,0,+1 Lap,17,84.02611321891702,,,,,,24.208719778743873,31.753533094926475,30.64487348947627,12.792686177867521,0,0,0,0.4,0.0,0.0,0.0,0.0,28.0,19.0,17,7.0,3.0,0,84.02611321891702,1.1797646291885258,1.4240393804571323,0,0,0,0,4,,,,0,0,0,0,-2.0,2.2,0.0,0,6.0,0,0,281.0,0,0,0
2025,19,Mexico Grand Prix,Mexico,8,PER,PER,Force India,10,10,1,Finished,10,,,83.95216562818946,84.41160379908983,84.55761187313212,84.02029411163956,24.208719778743873,31.753533094926475,30.64487348947627,12.90708247994185,0,1,0,5.6,0.0,0.0,0.0,0.0,46.0,10.0,10,3.0,3.0,0,83.95216562818946,1.1058170384609696,1.334780659962691,0,0,0,1,11,84.02029411163956,8.0,1.0878614813456124,0,0,0,1,0.0,4.0,0.0,0,6.0,0,0,263.0,0,0,0
2025,20,Brazil Grand Prix,Brazil,12,OCO,OCO,Force India,17,15,0,Finished,17,87.25641320101565,,,,,,30.478524596284288,41.1387088451625,73.90167564222284,16.79272148110152,1,0,0,0.0,0.0,0.0,0.0,0.0,28.0,15.0,17,7.0,3.0,0,87.25641320101565,1.2267689007383211,1.425983927652211,0,0,0,0,4,,,,0,0,0,0,2.0,0.6,0.0,0,5.0,1,0,296.0,0,0,0
2025,20,Brazil Grand Prix,Brazil,8,PER,PER,Force India,16,7,6,Finished,16,87.1659193179676,,,,,,30.478524596284288,41.1387088451625,73.90167564222284,2.039373140284148,1,6,0,5.0,0.0,0.0,0.0,0.0,47.0,7.0,16,3.0,3.0,0,87.1659193179676,1.1362750176902807,1.3207947410827756,0,0,0,0,5,,,,0,0,0,1,9.0,3.4,0.0,0,5.0,1,0,277.0,0,0,0
2025,21,Las Vegas Grand Prix,Las Vegas,12,OCO,OCO,Force India,14,11,0,Finished,14,,84.88839731958768,,,,,23.011934331704026,34.915162800711315,77.25120322902845,22.73573759214691,0,0,0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,14,7.0,3.0,0,84.88839731958768,0.6103513515222545,0.7242115600942247,0,0,0,0,7,,,,0,0,0,0,3.0,0.4,0.0,0,4.6,0,0,311.0,0,0,0
2025,21,Las Vegas Grand Prix,Las Vegas,8,PER,PER,Force India,9,R,0,Retired,9,,,85.22473514625241,85.61236535066452,85.81919554401941,85.43024595989428,23.011934331704026,34.915162800711315,77.25120322902845,10.08702422567499,0,0,1,4.6,0.0,0.0,0.0,0.0,53.0,,9,3.0,3.0,0,85.22473514625241,0.9466891781869862,1.1232927476103385,0,0,0,1,12,85.43024595989428,9.0,0.9688015214316152,0,0,0,0,,4.0,0.0,0,4.6,0,0,286.0,0,0,0
2025,22,Abu Dhabi Grand Prix,Abu Dhabi,12,OCO,OCO,Force India,13,11,0,Finished,13,,85.27326522164729,,,,,29.428244040573485,42.51092615273627,33.451846845568745,6.47260686982849,0,0,0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,13,7.0,3.0,0,85.27326522164729,0.5546770513581265,0.6547288656926084,0,0,0,0,8,,,,0,0,0,0,2.0,1.2,0.0,0,3.8,0,0,336.0,0,0,0
2025,22,Abu Dhabi Grand Prix,Abu Dhabi,8,PER,PER,Force India,1,2,18,Finished,1,,,84.71858817028917,85.66220068812437,85.48858255306702,84.96078544070131,29.428244040573485,42.51092615273627,33.451846845568745,22.44888040462548,0,18,0,3.8,0.0,0.0,0.2,0.0,53.0,2.0,1,3.0,3.0,0,84.71858817028917,0.0,0.0,1,1,1,1,20,84.96078544070131,1.0,0.0,1,0,1,1,-1.0,2.5,0.0,0,3.8,0,0,311.0,0,0,1
2025,1,Bahrain Grand Prix,Bahrain,15,HUL,HUL,Haas F1 Team,15,19,0,+1 Lap,15,,84.61729748227731,,,,,23.433133734215687,29.993078937577714,32.90418060840997,6.630059192043136,0,0,0,,,,,3.0,197.0,19.0,15,15.0,4.0,0,84.61729748227731,0.6180914851547357,0.7358301519848993,0,0,0,0,6,,,,0,0,0,0,-4.0,,0.0,0,,0,0,192.0,0,0,0
2025,1,Bahrain Grand Prix,Bahrain,17,MAG,MAG,Haas F1 Team,13,14,0,Finished,13,,84.55302560000482,,,,,23.433133734215687,29.993078937577714,32.90418060840997,22.430393948833167,0,0,0,,,,,2.0,215.0,14.0,13,10.0,4.0,0,84.55302560000482,0.5538196028822426,0.659315283172098,0,0,0,0,8,,,,0,0,0,0,-1.0,,0.0,0,,0,0,174.0,0,0,0
2025,2,Saudi Arabia Grand Prix,Saudi Arabia,15,HUL,HUL,Haas F1 Team,13,13,0,Finished,13,,85.71893003658369,,,,,54.68462249336703,64.60979943155567,39.76214938990223,7.3302692924516135,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13,15.0,4.0,0,85.71893003658369,0.6411162984172307,0.753564613672744,0,0,0,0,8,,,,0,0,0,0,0.0,-4.0,0.0,0,0.0,0,1,25.0,0,0,0
2025,2,Saudi Arabia Grand Prix,Saudi Arabia,17,MAG,MAG,Haas F1 Team,20,14,0,Finished,20,86.29491313569721,,,,,,54.68462249336703,64.60979943155567,39.76214938990223,19.740453569863845,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20,10.0,4.0,0,86.29491313569721,1.2170993975307596,1.4305720187832718,0,0,0,0,1,,,,0,0,0,0,6.0,-1.0,0.0,0,0.0,0,1,25.0,0,0,0
2025,3,Australia Grand Prix,Australia,15,HUL,HUL,Haas F1 Team,17,16,0,Finished,17,83.58480637994195,,,,,,40.60655638285664,51.440244033828236,78.10862742372709,2.5445618155100935,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17,15.0,4.0,0,83.58480637994195,1.2754153599808973,1.5495380832930632,0,0,0,0,4,,,,0,0,0,0,1.0,-2.0,0.0,0,0.0,1,1,37.0,0,0,0
2025,3,Australia Grand Prix,Australia,17,MAG,MAG,Haas F1 Team,3,5,10,Finished,3,,,82.48583401277024,83.09693456776172,83.21358589970446,82.74911675088853,40.60655638285664,51.440244033828236,78.10862742372709,4.307996780040746,1,10,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3,10.0,4.0,0,82.48583401277024,0.17644299280918574,0.21436556706682003,0,0,1,1,18,82.74911675088853,3.0,0.3137049525450095,1,0,0,1,-2.0,2.5,0.0,0,0.0,1,1,37.0,0,0,0
2025,4,Japan Grand Prix,Japan,15,HUL,HUL,Haas F1 Team,1,16,0,Finished,1,,,84.61348421036313,85.68361103165878,85.29463811556002,84.84221679869142,23.054563804272796,33.130667591117344,42.12048662075401,5.1246073853955245,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1,15.0,4.0,0,84.61348421036313,0.0,0.0,1,1,1,1,20,84.84221679869142,1.0,0.0,1,0,0,0,-15.0,-1.0,0.0,0,3.3333333333333335,0,0,50.0,0,0,0
2025,4,Japan Grand Prix,Japan,17,MAG,MAG,Haas F1 Team,17,18,0,Finished,17,85.77533644155517,,,,,,23.054563804272796,33.130667591117344,42.12048662075401,8.5454337924469,0,0,0,3.3333333333333335,0.0,0.0,0.0,0.0,10.0,18.0,17,10.0,4.0,0,85.77533644155517,1.161852231192043,1.3731289309674166,0,0,0,0,4,,,,0,0,0,0,-1.0,1.0,0.0,0,3.3333333333333335,0,0,40.0,0,0,0
2025,5,China Grand Prix,China,15,HUL,HUL,Haas F1 Team,18,15,0,Finished,18,81.42378985960204,,,,,,35.747851652081465,48.74640421155462,51.260675223461675,16.381049515975544,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18,15.0,4.0,0,81.42378985960204,1.1787407409683794,1.468926437101108,0,0,0,0,3,,,,0,0,0,0,3.0,-4.5,0.0,0,2.5,0,1,58.0,0,0,0
2025,5,China Grand Prix,China,17,MAG,MAG,Haas F1 Team,10,14,0,Finished,10,,,81.31772732928113,82.1010043098852,81.83278528367032,81.62876612280814,35.747851652081465,48.74640421155462,51.260675223461675,21.93652156575951,0,0,0,2.5,0.0,0.0,0.0,0.0,10.0,14.0,10,10.0,4.0,0,81.31772732928113,1.0726782106474673,1.3367531360864744,0,0,0,1,11,81.62876612280814,9.0,1.222826272236503,0,0,0,0,-4.0,0.5,0.0,0,2.5,0,1,48.0,0,0,0
2025,6,Miami Grand Prix,Miami,15,HUL,HUL,Haas F1 Team,4,19,0,+1 Lap,4,,,85.48677604899214,86.11008608145193,86.00184164499659,85.61036179165541,20.3485704838776,34.157278075866884,73.5921763872616,24.235308058382188,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4,15.0,4.0,0,85.48677604899214,0.3829639642382432,0.44999625146856387,0,0,0,1,17,85.61036179165541,3.0,0.3847546008505702,1,0,0,0,-15.0,-3.0,0.0,0,2.0,0,0,82.0,0,0,0
2025,6,Miami Grand Prix,Miami,17,MAG,MAG,Haas F1 Team,19,15,0,Finished,19,86.39694376205368,,,,,,20.3485704838776,34.157278075866884,73.5921763872616,6.920694930876289,0,0,0,2.0,0.0,0.0,0.0,0.0,10.0,15.0,19,10.0,4.0,0,86.39694376205368,1.2931316772997832,1.5194756211531022,0,0,0,0,2,,,,0,0,0,0,4.0,-0.4,0.0,0,2.0,0,0,72.0,0,0,0
2025,7,Monaco Grand Prix,Monaco,15,HUL,HUL,Haas F1 Team,14,17,0,Finished,14,,84.27310705316056,,,,,20.261944672290813,25.99691214559094,38.48789525437704,24.694638005372184,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14,15.0,4.0,0,84.27310705316056,0.6305749663213334,0.7538927272869487,0,0,0,0,7,,,,0,0,0,0,-3.0,-5.2,0.0,0,2.0,0,0,95.0,0,0,0
2025,7,Monaco Grand Prix,Monaco,17,MAG,MAG,Haas F1 Team,5,7,6,Finished,5,,,84.1090811414789,84.4633217927395,84.86318636024275,84.31731135073673,20.261944672290813,25.99691214559094,38.48789525437704,12.14679397965814,0,6,0,2.0,0.0,0.0,0.0,0.0,10.0,7.0,5,10.0,4.0,0,84.1090811414789,0.4665490546396711,0.5577892526678787,0,0,0,1,16,84.31731135073673,5.0,0.4610927179301143,0,0,0,1,-2.0,0.6,0.0,0,2.0,0,0,85.0,0,0,0
2025,8,Canada Grand Prix,Canada,15,HUL,HUL,Haas F1 Team,17,18,0,Finished,17,83.45518083809161,,,,,,24.00351614939737,34.40363529544248,74.0039543780729,7.386119436935506,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17,15.0,4.0,0,83.45518083809161,1.3044617057244778,1.587888358740519,0,0,0,0,4,,,,0,0,0,0,-1.0,-5.8,0.0,0,3.2,1,0,112.0,0,0,0
2025,8,Canada Grand Prix,Canada,17,MAG,MAG,Haas F1 Team,19,14,0,Finished,19,83.44099292374936,,,,,,24.00351614939737,34.40363529544248,74.0039543780729,12.805548020316863,1,0,0,3.2,0.0,0.0,0.0,0.0,16.0,14.0,19,10.0,4.0,0,83.44099292374936,1.2902737913822335,1.5706177681819824,0,0,0,0,2,,,,0,0,0,0,5.0,-1.0,0.0,0,3.2,1,0,96.0,0,0,0
2025,9,Spain Grand Prix,Spain,15,HUL,HUL,Haas F1 Team,19,18,0,Finished,19,87.70377890314292,,,,,,29.6888915420013,40.51311812407376,67.4036589714766,21.265401446028445,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19,15.0,4.0,0,87.70377890314292,1.2067419530415293,1.3951251922510102,0,0,0,0,2,,,,0,0,0,0,1.0,-6.2,0.0,0,1.2,0,0,137.0,0,0,0
2025,9,Spain Grand Prix,Spain,17,MAG,MAG,Haas F1 Team,20,5,10,Finished,20,87.68114644227238,,,,,,29.6888915420013,40.51311812407376,67.4036589714766,10.247622242407207,0,10,0,1.2,0.0,0.0,0.0,0.0,16.0,5.0,20,10.0,4.0,0,87.68114644227238,1.1841094921709896,1.3689596013029688,0,0,0,0,1,,,,0,0,0,1,15.0,0.4,0.0,0,1.2,0,0,121.0,0,0,0
2025,10,Austria Grand Prix,Austria,15,HUL,HUL,Haas F1 Team,14,19,0,+1 Lap,14,,92.0947622715646,,,,,34.306082627412934,43.92903823741901,50.58827707922542,15.852600784408283,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14,15.0,4.0,0,92.0947622715646,0.664263909103397,0.726523338492624,0,0,0,0,7,,,,0,0,0,0,-5.0,-3.0,0.0,0,3.2,0,0,152.0,0,0,0
2025,10,Austria Grand Prix,Austria,17,MAG,MAG,Haas F1 Team,17,18,0,Finished,17,92.6686346483995,,,,,,34.306082627412934,43.92903823741901,50.58827707922542,9.612783191120315,0,0,0,3.2,0.0,0.0,0.0,0.0,26.0,18.0,17,10.0,4.0,0,92.6686346483995,1.238136285938296,1.3541830222010909,0,0,0,0,4,,,,0,0,0,0,-1.0,3.6,0.0,0,3.2,0,0,126.0,0,0,0
2025,11,Britain Grand Prix,Britain,15,HUL,HUL,Haas F1 Team,17,11,0,Finished,17,84.8298418736325,,,,,,31.057271229544455,38.01824835692838,60.53900355378841,24.846209722492453,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17,15.0,4.0,0,84.8298418736325,1.1208497307677021,1.3389836648072,0,0,0,0,4,,,,0,0,0,0,6.0,-4.6,0.0,0,3.2,0,0,177.0,0,0,0
2025,11,Britain Grand Prix,Britain,17,MAG,MAG,Haas F1 Team,16,16,0,Finished,16,84.87361491864704,,,,,,31.057271229544455,38.01824835692838,60.53900355378841,9.383247697990047,0,0,0,3.2,0.0,0.0,0.0,0.0,26.0,16.0,16,10.0,4.0,0,84.87361491864704,1.1646227757822345,1.3912755917483648,0,0,0,0,5,,,,0,0,0,0,0.0,4.2,0.0,0,3.2,0,0,151.0,0,0,0
2025,12,Hungary Grand Prix,Hungary,15,HUL,HUL,Haas F1 Team,17,16,0,Finished,17,86.24488549292852,,,,,,45.38650318789249,57.613572764874775,64.6266215768554,19.57996033246565,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17,15.0,4.0,0,86.24488549292852,1.302085205703321,1.532896491875069,0,0,0,0,4,,,,0,0,0,0,1.0,-0.4,0.0,0,3.2,0,1,181.0,0,0,0
2025,12,Hungary Grand Prix,Hungary,17,MAG,MAG,Haas F1 Team,18,10,1,Finished,18,86.18813552970374,,,,,,45.38650318789249,57.613572764874775,64.6266215768554,0.4831907729400259,0,1,0,3.2,0.0,0.0,0.0,0.0,26.0,10.0,18,10.0,4.0,0,86.18813552970374,1.2453352424785464,1.4660868705382628,0,0,0,0,3,,,,0,0,0,1,8.0,3.4,0.0,0,3.2,0,1,155.0,0,0,0
